timestamp,temperature_c,humidity_pct,light_detected,sound_avg,sound_peak
2026-02-18 23:00:01,21.4,37.0,0,103,145
2026-02-18 23:01:01,21.4,37.0,0,103,147
2026-02-18 23:02:01,21.4,37.0,0,103,147
2026-02-18 23:03:01,21.4,37.0,0,103,147
2026-02-18 23:04:01,21.0,37.0,0,103,145
2026-02-18 23:05:01,21.0,37.0,0,103,147
2026-02-18 23:06:01,21.0,37.0,0,103,142
2026-02-18 23:07:01,21.0,37.0,0,103,148
2026-02-18 23:08:01,21.0,37.0,0,103,141
2026-02-18 23:09:01,21.0,37.0,0,103,146
2026-02-18 23:10:01,21.0,37.0,0,161,146
2026-02-18 23:11:01,21.0,37.0,0,98,153
2026-02-18 23:12:01,21.0,37.0,0,94,153
2026-02-18 23:13:01,21.0,37.0,0,91,215
2026-02-18 23:14:01,21.0,37.0,0,162,253
2026-02-18 23:15:01,21.0,37.0,0,203,149
2026-02-18 23:16:01,21.0,37.0,0,162,151
2026-02-18 23:17:01,21.0,37.0,0,124,151
2026-02-18 23:18:01,21.0,37.0,0,124,149
2026-02-18 23:19:01,21.0,37.0,0,162,265
2026-02-18 23:20:01,21.0,37.0,0,98,261
2026-02-18 23:21:01,21.0,37.0,0,95,143
2026-02-18 23:22:01,21.0,37.0,0,124,149
2026-02-18 23:23:01,21.0,37.0,0,95,279
2026-02-18 23:24:01,21.0,37.0,0,95,251
2026-02-18 23:25:01,21.0,37.0,0,204,153
2026-02-18 23:26:01,21.0,37.0,0,94,148
2026-02-18 23:27:01,21.0,37.0,0,95,168
2026-02-18 23:28:01,21.0,37.0,0,162,263
2026-02-18 23:29:01,21.0,37.0,0,95,264
2026-02-18 23:30:01,21.0,37.0,0,125,261
2026-02-18 23:31:01,21.0,37.0,0,124,266
2026-02-18 23:32:01,21.0,37.0,0,95,215
2026-02-18 23:33:01,21.0,37.0,0,95,265
2026-02-18 23:34:01,21.0,37.0,0,124,151
2026-02-18 23:35:01,21.0,37.0,0,94,268
2026-02-18 23:36:01,21.0,37.0,0,91,265
2026-02-18 23:37:01,21.0,37.0,0,94,151
2026-02-18 23:38:01,21.0,37.0,0,95,263
2026-02-18 23:39:01,21.0,37.0,0,94,215
2026-02-18 23:40:01,21.0,37.0,0,162,264
2026-02-18 23:41:01,21.0,37.0,0,218,278
2026-02-18 23:42:01,21.0,37.0,0,95,153
2026-02-18 23:43:01,21.0,37.0,0,91,171
2026-02-18 23:44:01,21.0,37.0,0,95,140
2026-02-18 23:45:01,21.0,37.0,0,104,147
2026-02-18 23:46:01,21.0,37.0,0,104,149
2026-02-18 23:47:01,21.0,37.0,0,103,149
2026-02-18 23:48:01,21.0,37.0,0,104,147
2026-02-18 23:49:01,21.0,37.0,0,103,147
2026-02-18 23:50:01,21.0,37.0,0,103,147
2026-02-18 23:51:01,21.0,37.0,0,103,147
2026-02-18 23:52:01,21.0,37.0,0,103,147
2026-02-18 23:53:01,21.0,37.0,0,104,147
2026-02-18 23:54:01,21.0,37.0,0,104,149
2026-02-18 23:55:01,21.0,37.0,0,104,147
2026-02-18 23:56:01,21.0,37.0,0,104,147
2026-02-18 23:57:01,21.0,37.0,0,104,149
2026-02-18 23:58:01,21.0,37.0,0,104,149
2026-02-18 23:59:01,21.0,37.0,0,104,147
2026-02-19 00:00:01,21.0,37.0,0,104,147
2026-02-19 00:01:01,21.0,37.0,0,104,147
2026-02-19 00:02:01,21.0,37.0,0,104,143
2026-02-19 00:03:01,21.0,37.0,0,104,147
2026-02-19 00:04:01,21.0,37.0,0,104,147
2026-02-19 00:05:01,21.0,37.0,0,104,149
2026-02-19 00:06:01,21.0,37.0,0,104,137
2026-02-19 00:07:01,21.0,37.0,0,104,149
2026-02-19 00:08:01,21.0,37.0,0,104,139
2026-02-19 00:09:01,21.0,37.0,0,104,148
2026-02-19 00:10:01,21.0,37.0,0,104,149
2026-02-19 00:11:01,21.0,37.0,0,104,147
2026-02-19 00:12:01,21.0,37.0,0,104,149
2026-02-19 00:13:01,21.0,37.0,0,104,147
2026-02-19 00:14:01,21.0,37.0,0,104,148
2026-02-19 00:15:01,21.0,37.0,0,104,147
2026-02-19 00:16:01,21.0,37.0,0,104,147
2026-02-19 00:17:01,21.0,37.0,0,104,143
2026-02-19 00:18:01,21.0,37.0,0,104,149
2026-02-19 00:19:01,21.0,37.0,0,104,141
