timestamp,temperature_c,humidity_pct,light_detected,sound_avg,sound_peak
2026-02-09 23:00:46,19.8,45.0,0,89,155
2026-02-09 23:01:46,19.8,51.0,0,89,147
2026-02-09 23:02:46,20.2,52.0,0,89,148
2026-02-09 23:03:46,20.2,50.0,0,90,149
2026-02-09 23:04:46,20.2,50.0,0,90,149
2026-02-09 23:05:46,20.6,50.0,0,91,141
2026-02-09 23:06:46,20.6,50.0,0,91,152
2026-02-09 23:07:46,20.6,49.0,0,91,151
2026-02-09 23:08:46,20.6,49.0,0,91,149
2026-02-09 23:09:46,20.6,49.0,0,91,151
2026-02-09 23:10:46,20.6,49.0,0,91,151
2026-02-09 23:11:46,20.6,49.0,0,91,149
2026-02-09 23:12:46,21.0,48.0,0,91,152
2026-02-09 23:13:46,21.0,48.0,0,91,151
2026-02-09 23:14:46,21.0,48.0,0,91,151
2026-02-09 23:15:46,21.0,48.0,0,91,149
2026-02-09 23:16:46,21.0,48.0,0,91,151
2026-02-09 23:17:46,21.0,48.0,0,91,147
2026-02-09 23:18:46,21.0,48.0,0,91,149
2026-02-09 23:19:46,21.0,48.0,0,91,151
2026-02-09 23:20:46,21.0,48.0,0,91,149
2026-02-09 23:21:46,21.0,48.0,0,91,150
2026-02-09 23:22:46,21.0,48.0,0,91,147
2026-02-09 23:23:46,21.0,48.0,0,91,151
2026-02-09 23:24:46,21.0,48.0,0,91,151
2026-02-09 23:25:46,21.0,48.0,0,91,148
2026-02-09 23:26:46,21.0,48.0,0,91,148
2026-02-09 23:27:46,21.0,48.0,0,91,151
2026-02-09 23:28:46,21.0,48.0,0,91,152
2026-02-09 23:29:46,21.0,48.0,0,91,151
2026-02-09 23:30:46,21.0,47.0,0,91,151
2026-02-09 23:31:46,21.0,47.0,0,91,151
2026-02-09 23:32:46,21.0,47.0,0,91,145
2026-02-09 23:33:46,21.4,47.0,0,91,151
2026-02-09 23:34:46,21.4,47.0,0,91,151
2026-02-09 23:35:46,21.1,47.0,0,91,151
2026-02-09 23:36:46,21.0,47.0,0,91,151
2026-02-09 23:37:46,21.0,47.0,0,91,151
