timestamp,temperature_c,humidity_pct,light_detected,sound_avg,sound_peak
2026-02-14 23:00:28,19.8,37.0,0,99,147
2026-02-14 23:01:28,19.8,37.0,0,99,148
2026-02-14 23:02:28,19.8,37.0,0,98,148
2026-02-14 23:03:28,19.8,37.0,0,99,147
2026-02-14 23:04:28,19.8,37.0,0,99,147
2026-02-14 23:05:28,19.4,37.0,0,99,145
2026-02-14 23:06:28,19.4,37.0,0,99,145
2026-02-14 23:07:28,19.4,37.0,0,98,147
2026-02-14 23:08:28,19.4,37.0,0,98,142
2026-02-14 23:09:28,19.4,37.0,0,98,147
2026-02-14 23:10:28,19.4,37.0,0,98,146
2026-02-14 23:11:28,19.4,37.0,0,98,147
2026-02-14 23:12:28,19.4,37.0,0,98,147
2026-02-14 23:13:28,19.4,37.0,0,98,147
2026-02-14 23:14:28,19.4,37.0,0,98,147
2026-02-14 23:15:28,19.4,37.0,0,98,147
2026-02-14 23:16:28,19.4,37.0,0,98,148
2026-02-14 23:17:28,19.4,37.0,0,98,147
2026-02-14 23:18:28,19.4,37.0,0,98,145
2026-02-14 23:19:28,19.4,37.0,0,98,147
2026-02-14 23:20:28,19.4,37.0,0,98,147
2026-02-14 23:21:28,19.4,37.0,0,98,143
2026-02-14 23:22:28,19.4,37.0,0,98,142
2026-02-14 23:23:28,19.4,37.0,0,98,146
2026-02-14 23:24:28,19.4,37.0,0,98,141
2026-02-14 23:25:28,19.4,37.0,0,98,147
2026-02-14 23:26:28,19.4,37.0,0,98,147
2026-02-14 23:27:28,19.4,37.0,0,98,139
2026-02-14 23:28:28,19.4,37.0,0,98,147
2026-02-14 23:29:28,19.4,37.0,0,98,147
2026-02-14 23:30:28,19.4,37.0,0,98,147
2026-02-14 23:31:28,19.4,37.0,0,98,143
2026-02-14 23:32:28,19.4,37.0,0,98,146
2026-02-14 23:33:28,19.4,37.0,0,98,142
2026-02-14 23:34:28,19.4,37.0,0,98,146
2026-02-14 23:35:28,19.4,37.0,0,98,147
2026-02-14 23:36:28,19.4,37.0,0,98,147
2026-02-14 23:37:28,19.4,37.0,0,98,137
2026-02-14 23:38:28,19.4,37.0,0,98,147
2026-02-14 23:39:28,19.4,37.0,0,98,147
2026-02-14 23:40:28,19.4,37.0,0,98,146
2026-02-14 23:41:28,19.4,37.0,0,98,147
2026-02-14 23:42:28,19.4,37.0,0,98,147
2026-02-14 23:43:28,19.4,37.0,0,98,147
2026-02-14 23:44:28,19.4,37.0,0,98,147
2026-02-14 23:45:28,19.4,37.0,0,98,147
2026-02-14 23:46:28,19.4,37.0,0,98,143
2026-02-14 23:47:28,19.4,37.0,0,98,147
2026-02-14 23:48:28,19.4,37.0,0,98,147
2026-02-14 23:49:28,19.4,37.0,0,98,143
2026-02-14 23:50:28,19.4,37.0,0,98,143
2026-02-14 23:51:28,19.4,37.0,0,98,147
2026-02-14 23:52:28,19.4,37.0,0,98,147
2026-02-14 23:53:28,19.4,37.0,0,98,147
2026-02-14 23:54:28,19.4,37.0,0,98,147
2026-02-14 23:55:28,19.4,37.0,0,98,147
