timestamp,temperature_c,humidity_pct,light_detected,sound_avg,sound_peak
2026-02-20 23:00:56,21.4,42.0,0,95,170
2026-02-20 23:01:56,21.4,42.0,0,89,170
2026-02-20 23:02:56,21.4,42.0,0,124,148
2026-02-20 23:03:56,21.4,42.0,0,162,254
2026-02-20 23:04:56,21.4,42.0,0,95,149
2026-02-20 23:05:56,21.4,42.0,0,99,211
2026-02-20 23:06:56,21.4,42.0,0,124,152
2026-02-20 23:07:56,21.4,42.0,0,91,216
2026-02-20 23:08:56,21.4,42.0,0,162,169
2026-02-20 23:09:56,21.4,42.0,0,94,152
2026-02-20 23:10:56,21.4,42.0,0,95,153
2026-02-20 23:11:56,21.4,42.0,0,202,147
2026-02-20 23:12:56,21.4,42.0,0,161,147
2026-02-20 23:13:56,21.4,42.0,0,98,215
2026-02-20 23:14:56,21.4,42.0,0,203,153
2026-02-20 23:15:56,21.4,42.0,0,162,266
2026-02-20 23:16:56,21.4,42.0,0,94,263
2026-02-20 23:17:56,21.4,42.0,0,162,171
2026-02-20 23:18:56,21.4,42.0,0,203,213
2026-02-20 23:19:56,21.4,42.0,0,203,151
2026-02-20 23:20:56,21.4,42.0,0,94,149
2026-02-20 23:21:56,21.4,42.0,0,95,264
2026-02-20 23:22:56,21.4,42.0,0,95,261
2026-02-20 23:23:56,21.4,42.0,0,125,171
2026-02-20 23:24:56,21.4,42.0,0,124,139
2026-02-20 23:25:56,21.4,42.0,0,204,262
2026-02-20 23:26:56,21.4,42.0,0,98,212
2026-02-20 23:27:56,21.4,42.0,0,91,250
2026-02-20 23:28:56,21.4,42.0,0,95,152
2026-02-20 23:29:56,21.4,42.0,0,162,147
2026-02-20 23:30:56,21.4,42.0,0,91,137
2026-02-20 23:31:56,21.4,42.0,0,162,171
2026-02-20 23:32:56,21.4,42.0,0,124,171
2026-02-20 23:33:56,21.4,42.0,0,162,142
2026-02-20 23:34:56,21.4,42.0,0,94,259
2026-02-20 23:35:56,21.4,42.0,0,124,217
2026-02-20 23:36:56,21.4,42.0,0,91,171
2026-02-20 23:37:56,21.4,42.0,0,95,143
2026-02-20 23:38:56,21.4,42.0,0,91,147
2026-02-20 23:39:56,21.4,42.0,0,98,215
2026-02-20 23:40:56,21.4,42.0,0,98,151
2026-02-20 23:41:56,21.4,42.0,0,124,139
2026-02-20 23:42:56,21.4,42.0,0,124,263
2026-02-20 23:43:56,21.4,42.0,0,94,171
2026-02-20 23:44:56,21.4,42.0,0,162,171
2026-02-20 23:45:56,21.4,42.0,0,94,151
2026-02-20 23:46:56,21.4,42.0,0,95,149
2026-02-20 23:47:56,21.4,42.0,0,91,215
2026-02-20 23:48:56,21.4,42.0,0,94,151
